X,Y,Z,Label
2.563975959624880188e-02,1.093736357612682397e+00,-3.287526752374647643e-04,2.564256967896772973e-02
-7.439373944046081544e-01,6.802014922482222392e-01,-1.668249319645356943e+00,3.980535950612333895e+00
3.801928482092097883e-01,1.371936695077686785e-01,-7.509276239691542454e-02,3.900047930013963438e-01
-7.499411070550763281e-01,4.578151994487880128e-01,-1.661504600096633144e+00,3.989565699301731438e+00
3.237754506492199896e-02,7.159678737223926781e-01,-1.999475709847702731e+00,3.109209448928600850e+00
-9.556628851724046081e-01,8.702839730326592527e-01,-1.294462985626301466e+00,4.413495439069500037e+00
-7.275658605195125528e-01,1.181853451067138350e+00,-1.686037840506266150e+00,3.956359783331809599e+00
9.428844111690084517e-01,1.444783037396472736e+00,1.333120079212394726e+00,-4.372778252041520375e+00
-7.631673014400544575e-02,6.352637465478923051e-01,1.997083625730624146e+00,-3.065201647409168562e+00
-8.648648315388418606e-01,6.579075198379662481e-01,4.979951960715010006e-01,-1.044881051870325095e+00
-8.999923107641011333e-01,3.938328544740743453e-02,-1.435905770282401406e+00,4.261344528592702297e+00
-9.511407065282562190e-01,8.174972018803661200e-02,1.308757763278803221e+00,-1.884683032514497869e+00
5.839118117249939011e-02,5.156433886170728176e-01,1.998293779386248747e+00,-3.200017066856238213e+00
-4.787611147464316819e-01,1.480489995349913324e+00,-1.877945211847956930e+00,3.640835703074984053e+00
-4.840006071353273875e-01,1.256627660747824393e+00,1.249323384488291167e-01,-5.052207315280694555e-01
-6.461615565256412230e-01,1.539578041355669447e+00,-1.763200657015152606e+00,3.844136912406364015e+00
6.062256534775456451e-02,1.537838872429643455e+00,1.998160760885067777e+00,-3.202252412766803058e+00
9.986326899639991206e-01,1.713134935338602505e+00,-9.477242835030718071e-01,1.518496771555543079e+00
-5.337263012684148045e-01,1.440638531973767122e+00,1.543427199306226516e-01,-5.630008657916777404e-01
7.512312420650832934e-01,1.958021838001645643e+00,1.660039105618259736e+00,-3.991518165337597956e+00
9.608270654781801978e-01,1.797650438603634715e+00,-1.277148606788107266e+00,1.851621515824334097e+00
-6.895604910665908971e-01,1.173434332446468442e+00,1.724228091943416530e+00,-2.380710641657502347e+00
9.311043201233638600e-01,1.176315340982343471e+00,1.364752991828179995e+00,-4.339021476272889366e+00
8.446091056854974077e-01,6.853408070445898836e-02,1.535383468733527712e+00,-4.147427279368325337e+00
8.388377343112718432e-01,1.997053155416708581e+00,1.544381534859083915e+00,-4.136737330361596854e+00
-6.451349864290425451e-01,2.631519947322835673e-01,-1.764068615560931974e+00,3.842792591584318185e+00
7.712101543850449215e-01,1.480694393263183972e+00,-1.636580629436205303e+00,2.260852661898724136e+00
-5.729139149366949679e-01,1.642030390248617744e+00,-1.819615547724608096e+00,3.751649331279918176e+00
9.984461685388421603e-01,7.461090586104064393e-01,-1.055724756886915916e+00,1.626549963926094744e+00
2.693831111358258035e-01,3.937041093306274941e-01,-3.696690636573485289e-02,2.727524053164975260e-01
-9.631674326523942398e-01,1.975197735811100586e-01,1.268902392473171492e+00,-1.843049595447154410e+00
-9.998155833420030447e-01,1.497212011659155628e+00,-1.019204148158407985e+00,4.693183651617584218e+00
-9.632465724084965375e-01,9.053070584113913633e-01,7.313812353105555442e-01,-1.298837520060931228e+00
-2.731125740339109265e-01,1.427435518002271309e+00,3.801792017492788833e-02,-2.766271365741681532e-01
-9.117448783522823508e-01,1.830815297703601185e+00,5.892430441266004459e-01,-1.147512191998688591e+00
-9.814420343733708529e-01,2.931674723021133744e-01,-1.191759049760524158e+00,4.519434835196245892e+00
-7.524897789735245091e-02,1.838342001447599294e+00,1.997164776416317178e+00,-3.066272479050274669e+00
-9.987312681510722712e-01,8.232529190168733635e-01,1.050357263799286844e+00,-1.621174898029413169e+00
9.916974878987093733e-01,6.105340197945781089e-01,-1.128592738890612068e+00,1.699746132712344204e+00
8.277459701472972275e-01,1.886124521205558180e+00,1.561103028778948687e+00,-4.116671212114041190e+00
8.472578783202034947e-01,1.981303385212798807e+00,-4.688182160273686172e-01,1.010801536490283814e+00
-2.091217315827850476e-01,3.977844355348962857e-01,2.211038384702257442e-02,-2.106767470364754591e-01
-8.938413259499207175e-01,1.313676693903966575e+00,1.448383411852052660e+00,-2.035752258538223280e+00
-6.258305239649289975e-01,2.129906275421207251e-01,1.779959072819710553e+00,-2.465396744776909177e+00
1.363532901808369724e-01,1.301828007715011504e+00,-9.339725104079654727e-03,1.367793831924259962e-01
-9.473171403750815234e-01,1.654626455551699404e+00,6.797028948748083943e-01,-1.244753228179981575e+00
-3.984170637026039907e-01,1.368997093048135216e+00,8.279563708484505291e-02,-4.097903705595819512e-01
-9.992373826246102597e-01,8.346662841251915044e-01,9.609531926334774488e-01,-1.531739590474927359e+00
-9.615814182188948678e-01,7.661327191275391080e-01,-1.274519901165906077e+00,4.434298594084350675e+00
3.080658272927406238e-01,7.862448304468341309e-01,1.951365043531892329e+00,-3.454751964971130906e+00
6.118841633521572287e-01,1.179423635985846319e+00,1.790947388034647147e+00,-3.800033215953797505e+00
-9.955100199788435855e-01,1.763134540144991158e+00,9.053437792761488412e-01,-1.475998182965567951e+00
7.564762216512451731e-01,1.858132314537535690e+00,-3.459788030375038348e-01,8.579083291613450735e-01
9.975093189151089668e-01,1.070592404146362142e-01,-9.294651952755553781e-01,1.500202903765173845e+00
-8.239418421003570359e-01,3.632447892913766019e-01,4.333256306870141294e-01,-9.683323449083934831e-01
-9.999768477986760162e-01,2.244486316565770245e-01,-1.006804694454825455e+00,4.705584233414826123e+00
-9.847403423265316258e-01,3.866692815338279576e-01,8.259699503113747676e-01,-1.395875625315398771e+00
8.698429921537428333e-01,6.932156212183435695e-01,-1.493328662253698536e+00,2.086708684556343840e+00
9.626664987244222260e-01,1.013063365245247649e+00,-7.293097485433542859e-01,1.296686347197082423e+00
1.899679507258154876e-01,1.258922454018304382e+00,-1.981790292117941998e+00,2.950463150868378293e+00
-9.750016536636711972e-01,1.464284438279402911e+00,-1.222197604292005080e+00,4.488321137272338390e+00
-5.073665328730332380e-01,1.780223082771614118e+00,-1.861730353022566620e+00,3.673718662515638389e+00
6.037164332436342207e-01,1.978176874459581569e+00,-1.797199139632993159e+00,2.493437865184165325e+00
9.560278662148903317e-01,1.325712957114239643e+00,-1.293275841181308117e+00,1.868447884497902223e+00
-9.997918639379514971e-01,1.690729037335525931e+00,9.795983137099754101e-01,-1.550393224944805137e+00
1.779399004475402946e-01,1.556077693849397869e+00,1.984041356767447750e+00,-3.320485197778631825e+00
8.307568002726398726e-01,6.150640784374239445e-01,1.556635552943544276e+00,-4.122058559195910910e+00
-6.511308870149503658e-01,1.751384540469846041e+00,1.758965459013204224e+00,-2.432519129953981896e+00
-5.957764064079712485e-01,8.552627589559769206e-02,1.968496569336449786e-01,-6.382320036984433509e-01
2.058282406760533756e-01,7.346875029157207138e-04,-2.141186633998026778e-02,2.073099949269114062e-01
5.378129527984760738e-01,5.474652587769284207e-01,-1.843064189609654902e+00,2.573751861704927535e+00
-9.253427686611346292e-01,9.241950592548997534e-01,-1.379131587297267814e+00,4.323531341326779298e+00
4.484914893409633341e-01,1.276725790001354666e+00,1.893787102160645830e+00,-3.606669502507046321e+00
5.331386087895382264e-01,2.035405330890895925e-01,1.846027909597523831e+00,-3.703898718175166138e+00
7.482052622987164225e-01,1.346020267669679971e+00,-3.365326794268544974e-01,8.453528486554271471e-01
7.371009150362709539e-01,1.603631734119389085e+00,-1.675782687742658927e+00,2.312822358953701141e+00
-1.391939341675058617e-01,3.706258391587335943e-01,-1.990265140601733984e+00,3.281240031727739925e+00
-8.226338030517659217e-01,8.302505096635877102e-01,-1.568571566363099468e+00,4.107620584223460547e+00
-9.878249431349183096e-01,1.039969979906619546e+00,-1.155569539822213665e+00,4.556184993715657328e+00
-8.101141553173620835e-01,9.036140361689612988e-01,4.137278316733457029e-01,-9.443468028286755578e-01
-9.034774901653731538e-01,1.599659861776941305e+00,5.713644616174740065e-01,-1.127814324968841486e+00
1.767981198424301847e-01,1.921044796238661645e+00,1.984247136048757687e+00,-3.319325021837750356e+00
9.852153732271784481e-01,1.597906328016359900e+00,-1.171320367606515145e+00,1.742966021892066841e+00
9.956460821213843904e-01,1.559856357516491432e-01,-9.067858425112504950e-01,1.477446651000246636e+00
-2.674704935510524573e-01,1.609871144318254288e+00,-1.963566051228226028e+00,3.412359573797409062e+00
6.084939165374400050e-01,1.331926644711023400e-01,1.793558538191686758e+00,-3.795753974601510983e+00
-2.095061719299859751e-02,4.719407704831399819e-01,2.194882679336096487e-04,-2.095215013247761146e-02
6.919446430025695260e-01,3.061937936714456132e-01,-2.780494400445092662e-01,7.641791837899127859e-01
-6.486620453476672488e-01,3.950382136921708476e-01,1.761076573628029163e+00,-2.435767513147780061e+00
-2.222876468877305056e-02,1.056630254114701239e+00,1.999752910483591162e+00,-3.119362057888476869e+00
-2.448615458052609828e-01,1.343379715221707293e+00,-1.969558055706752464e+00,3.388969542202667551e+00
8.516459150147150936e-01,9.406425646720819600e-01,1.524117577876137108e+00,-4.160710335363646095e+00
-2.733668362537469143e-01,1.919391278058487194e+00,3.809014308168301444e-02,-2.768914572602728108e-01
4.609687878630142621e-01,4.805846400603333013e-01,1.887416349080916600e+00,-3.620679237816374574e+00
-3.937537114530159643e-01,1.526280460509585879e+00,8.078402172450516172e-02,-4.047116398122667658e-01
-9.822206561033753891e-01,1.740364357014297036e+00,-1.187730079432824937e+00,4.523538355310597225e+00
-6.586706696134272399e-01,1.124132221509438256e+00,2.475686416748704710e-01,-7.190506784995888134e-01
-2.223560927850001534e-01,9.124450039231062348e-01,-1.974965521442368033e+00,3.365823051738628724e+00
4.485329016882299014e-01,1.192368893558487297e+00,1.893766320747843235e+00,-3.606715836615698390e+00
-8.336557247876352772e-01,8.576195403206858803e-01,1.552284467035605076e+00,-2.155898385506548554e+00
-7.874938416660346441e-01,1.110387764646738828e+00,3.836774794492169294e-01,-9.067320574245300024e-01
-8.100564223117012741e-01,8.338679042576031542e-01,4.136480641529639568e-01,-9.442483347767078872e-01
9.990120433937127453e-01,8.009394205882680584e-01,-1.044440265011795432e+00,1.615251232610448229e+00
-9.942489664307310182e-01,1.390692936279059655e+00,8.929066166776714608e-01,-1.463497170818313320e+00
9.030797820048359625e-01,1.857024261359359052e-01,-1.429472824907581208e+00,2.014705270133410053e+00
9.666489555904484998e-01,3.330841454576416449e-01,-7.438949499601870130e-01,1.311805620247307846e+00
-8.136387040256168879e-01,1.702396943430007914e+00,4.186291550898733060e-01,-9.503838157920393437e-01
-5.997155910084240871e-01,1.542154693630376050e+00,1.997867722279164093e-01,-6.431456449292877187e-01
8.816739739794735575e-01,5.629074545887875480e-01,-5.281409070418981999e-01,1.079398141069922268e+00
7.899112380012734969e-01,7.545378653315204520e-01,1.613221196697647963e+00,-4.052256890385424803e+00
1.027988090468260757e-01,1.852053013256961034e+00,-1.994702168922212859e+00,3.038611922058250148e+00
9.922181069155291411e-01,1.636154450347722555e+00,-8.754880394943379551e-01,1.445960377979453204e+00
8.459612186150605728e-01,1.228692599959261722e+00,-1.533244424817851836e+00,2.133227470231441103e+00
3.410099986045465048e-01,4.429803576059154757e-01,-5.994033122799746760e-02,3.479910868467773200e-01
5.051658137099797052e-01,8.850394263053917854e-02,1.863022306002998896e+00,-3.671166739540221435e+00
-7.802205022988429883e-01,8.625156936837963251e-01,3.744954294391278360e-01,-8.950182588568870168e-01
-7.782241353986362187e-01,1.345254278514923740e+00,3.720133798534834835e-01,-8.918329708754983987e-01
-9.932987682406718699e-01,1.656960981035703107e+00,1.115574897843623514e+00,-1.686630083365875610e+00
9.604241975763733175e-01,1.705378011484538714e+00,1.278541488309694163e+00,-4.430113818304525886e+00
7.867487740087301118e-01,6.555180258672677063e-02,-1.617273332159878896e+00,2.236068556722311307e+00
5.107889056058515509e-01,4.883140676737587338e-01,1.859706167193173165e+00,-3.677694839602222654e+00
8.425124963487734542e-01,6.781891769548060722e-01,-4.613232012642850544e-01,1.001930549373857282e+00
9.412500208017662295e-01,3.774644219187717198e-01,-1.337710524474252427e+00,1.915279781946944260e+00
9.551989213014697722e-01,1.605950756727675621e+00,-7.040354400531904089e-01,1.270331165798630702e+00
-9.267701868469032656e-01,1.534931526169885041e+00,-1.375628833786433525e+00,4.327313777300039632e+00
5.623575631846261524e-01,1.033666080761941553e+00,1.826894171662280630e+00,-3.738826804950137639e+00
-3.134997020913537491e-01,1.965852955991711060e+00,-1.949588298573983192e+00,3.460468949052985188e+00
9.623949190320247871e-01,2.881170821816845251e-01,1.271654228425295408e+00,-4.437277498310970181e+00
3.231759437686010372e-01,1.799303406655337723e+00,-5.366110226342590828e-02,3.290836047761626637e-01
-7.848677273315101122e-01,2.329265083238323264e-01,3.803366635071344648e-01,-9.024826392490862270e-01
2.259591258371672629e-01,3.263634110282414014e-01,-2.586321625199716756e-02,2.279275144454157020e-01
-9.555158056054815496e-01,1.392438400501237572e+00,7.050600989386015538e-01,-1.271403705589899458e+00
-2.233544723497394857e-01,2.191393840833786300e-01,1.974737287519754858e+00,-2.916338120405723267e+00
9.838026580301176827e-01,1.131690190837421728e+00,1.179254930344677543e+00,-4.532159917964225571e+00
1.702249683893262977e-01,8.404670729453072031e-01,-1.459477364038053171e-02,1.710579650111277439e-01
-8.888570645942531212e-02,1.456947931082029690e+00,-1.996041832046831832e+00,3.230595820893773507e+00
-9.301831574966515914e-01,1.801350477617730261e+00,6.329042447677181160e-01,-1.194911466073673711e+00
-5.052275940551873568e-01,1.539743029338110691e+00,1.862986140216172259e+00,-2.611946980104186355e+00
7.255271493806986216e-01,1.699379752842376634e+00,1.688193545095794557e+00,-3.953392728926650612e+00
6.938054277430080186e-01,6.589089706246475941e-02,1.720162501408079248e+00,-3.908352472362643493e+00
-4.932448619493408626e-01,6.203909964884062322e-01,1.869890513892740191e+00,-2.625776632771908314e+00
5.876780353389438050e-01,1.030866173372664729e+00,1.809094881197600424e+00,-3.769778663244170325e+00
-7.999092486981188577e-01,8.319066292595589385e-01,1.600120982675336201e+00,-2.214448672510155092e+00
8.118725530443793303e-01,4.625099059593769102e-01,1.583834700590159628e+00,-4.088944987708066137e+00
8.148584859749807841e-01,6.157481959200465926e-01,1.579659941547250757e+00,-4.094077673785380789e+00
-2.145501509511320293e-01,1.890861940783211459e+00,-1.976712973563291342e+00,3.357823885655907503e+00
4.283575594132141284e-02,5.883617597427031054e-01,1.999082127761744765e+00,-3.184441520261892311e+00
5.332971099217960198e-01,7.078082203595714716e-01,-1.540719932824898830e-01,5.624934230505265198e-01
5.348539321925041001e-01,7.419547500037371179e-03,-1.844944537362196435e+00,2.577257788573414476e+00
-3.993705548012924655e-01,1.690155254555748998e+00,8.321040584128147621e-02,-4.108301678927225309e-01
1.250008688416697766e-01,3.096814068031532585e-01,1.992156632185073661e+00,-3.266921360467997193e+00
-3.053947859555760092e-01,4.082885510274520957e-01,1.952225826530213482e+00,-2.831239659076443260e+00
-5.904440913889157372e-01,5.105290341840511559e-01,1.929214567689724324e-01,-6.316089756645948405e-01
2.629707319092401963e-01,1.769244113689685260e+00,-3.519618877249530708e-02,2.661000214322610802e-01
-9.884998057058377308e-01,4.129028224926294399e-01,8.487778649816066778e-01,-1.418991817280842671e+00
4.694872176674428355e-01,1.595052721735879864e+00,-1.882939268832734214e+00,2.652882732697811718e+00
7.002655078714206116e-01,1.616098680645809083e+00,-1.713882496273428258e+00,2.365823303817774281e+00
-7.737780348267906394e-01,1.854041137572791653e+00,-1.633456827905098940e+00,4.026376426710615242e+00
9.630010462171109120e-01,2.311226272006279281e-01,1.269497653022711336e+00,-4.439517634407296853e+00
-5.544566342828896044e-01,4.345579446756626663e-01,-1.832212617484071826e+00,3.729302560666303723e+00
-8.481669614816566005e-01,1.485796584161442668e+00,4.702710075416166591e-01,-1.012515314800672028e+00
-4.118507236783539027e-01,3.920015085614780848e-01,-1.911251327244913423e+00,3.566076755418682076e+00
9.742766207827361358e-01,5.726590937468980513e-01,-1.225355421936487943e+00,1.798104153570379227e+00
-9.928999066774875093e-01,3.334831602227252834e-01,-1.118952828128786159e+00,4.593153824879085079e+00
6.426201494562335803e-01,3.453933723100985898e-01,-1.766184927751027978e+00,2.443679536553504228e+00
-9.570461702404513549e-01,9.631067092564113974e-01,7.100644415941966825e-01,-1.276636823573259027e+00
1.002000022520525488e-02,2.193661242259170585e-01,-5.020146235001909929e-05,1.002016790146031434e-02
-9.187902193902998116e-01,6.433952369272444294e-01,6.052538375706171259e-01,-1.165004765836362699e+00
-9.560370105413048547e-01,8.531878191977579906e-01,7.067539693785352961e-01,-1.273175950627835062e+00
-7.759190323014752977e-01,4.909623304795518450e-02,1.630832509714220446e+00,-2.253422004752509533e+00
-3.796994177981784235e-02,7.766663329489051915e-01,7.211182451430930840e-04,-3.797907135253417166e-02
9.899261106220986761e-01,1.882448721710339168e-01,-1.141584940966913875e+00,1.712858628881153145e+00
-8.639563466852179241e-01,9.871570622923533378e-01,1.503566709604925666e+00,-2.098518503753230124e+00
2.277577671922969837e-01,1.651476377114192706e+00,-2.628217666329046853e-02,2.297743061283040733e-01
4.479875620263035207e-01,1.636844324363574410e+00,1.894039788974589689e+00,-3.606105770857396031e+00
6.424571200865537846e-02,1.608970310748010224e-01,1.997934110294111942e+00,-3.205882643708448221e+00
9.042657177779227506e-01,1.202455515349040382e+00,1.426970153115622697e+00,-4.271249480069299054e+00
-9.621941295617275625e-01,1.669172763942472937e+00,-1.272364566412280462e+00,4.436539327265832888e+00
9.993382132688612973e-01,4.759450858692706454e-01,1.036374929561442837e+00,-4.676006024549957729e+00
-1.120444524434811989e-01,1.523853022899198217e+00,1.993703195464642031e+00,-3.029312433199990995e+00
8.741797433969853426e-01,1.781528692900186561e+00,-5.143975121208903545e-01,1.063744087280628081e+00
7.200718959516665407e-01,1.612248302880888273e+00,1.693899462934345124e+00,-3.945498578435412629e+00
-4.418834051937362006e-01,2.146020630310090382e-01,-1.897072492173507818e+00,3.599289745681920394e+00
8.780257045088450951e-01,1.811999904476979673e-02,-1.478613478938638259e+00,2.069871223372689695e+00
-9.502474315792444060e-01,3.834482198436912626e-01,-1.311496097531011262e+00,4.395621923931718023e+00
7.190124041569324886e-02,5.409546818932464696e-01,-2.588243689355396171e-03,7.196333735317421432e-02
-9.522253236321566172e-01,1.232365981231918983e+00,1.305396353995319725e+00,-1.881150968018632019e+00
4.497915267277312057e-01,7.685463504846368199e-01,-1.068664251726191283e-01,4.665319075263344439e-01
-7.948607735994883683e-01,1.406814061322946952e+00,-1.606791851125921822e+00,4.060370751876871687e+00
1.944256925652075307e-01,7.061499210432171658e-01,-1.908275065093312239e-02,1.956719361509836885e-01
-8.119999754432776218e-01,3.088508493092005924e-01,1.583657467938273333e+00,-2.194022035526107750e+00
-4.034709774815910532e-01,6.253796869720702478e-01,-1.914992442772097014e+00,3.556899790629291846e+00
-9.346016005786828007e-01,1.768648452778269986e+00,6.443037135479703359e-01,-1.207137356207514944e+00
9.999150095251929660e-01,1.917064688490129676e+00,1.013037397218513602e+00,-4.699351213802092531e+00
-6.915119481488877229e-01,4.150254681347369523e-01,1.722365022386417976e+00,-2.378012639186442456e+00
-9.898906568111720539e-01,1.576936774048882661e+00,1.141832604001852491e+00,-1.713108816714411953e+00
-2.375135236175957287e-01,5.466974730797413695e-01,-1.971384231959091515e+00,3.381397975412667734e+00
-3.812041394046906673e-01,1.774263086862815086e+00,7.550911086115663640e-02,-3.910984364738980812e-01
-4.988336458075849911e-01,3.310912255925109182e-01,1.333022477182066456e-01,-5.222525085825094893e-01
-9.996595035980837540e-01,1.331919837388113814e+00,9.739063826571923155e-01,-1.544699747454392424e+00
-4.315534500349910152e-01,1.684225294263650419e-01,-1.902087368142851620e+00,3.587806784241169833e+00
-8.687565240536325728e-01,1.947786647947739036e+00,-1.495239438972957968e+00,4.194278559260031791e+00
-9.970805080572675561e-01,1.401266689281085664e+00,-1.076357451844997426e+00,4.635957133332146540e+00
-9.174751676759617114e-01,1.683631478810170501e+00,6.022069423708276137e-01,-1.161686190618448578e+00
-9.495329470378834902e-01,1.133338678726069082e+00,-1.313667311796355097e+00,4.393336172015906982e+00
3.808288405720903214e-01,9.536027278577203781e-01,-1.924645550569793917e+00,2.750900135056170370e+00
9.963867126761175586e-01,1.243764782788730150e+00,-1.084932436692231272e+00,1.655831206664043265e+00
-6.722417251790826498e-01,1.057483023398896105e+00,1.740331724923530832e+00,-2.404360011921850226e+00
-4.522311240624312112e-01,9.387687102903059522e-01,1.891900785081631176e+00,-2.672327357989194407e+00
5.832416745883512929e-03,1.518900502915285555e+00,1.999982991312803549e+00,-3.147425103403152402e+00
-7.465054543173507140e-01,3.564019098785362605e-01,-1.665379295345478905e+00,3.984387182821594209e+00
-9.323326224941133056e-01,3.423440963103170365e-01,1.361601826645343571e+00,-1.940781733979208168e+00
-4.278171011157846926e-01,8.636853012994123446e-01,9.613467375228601508e-02,-4.420763217266684975e-01
-5.691530008400565166e-02,6.414958320898920263e-01,1.620989495298097438e-03,-5.694607307252591566e-02
4.967821852109757796e-01,1.482490358260482033e-01,-1.867875256276504192e+00,2.621705522111611231e+00
-1.025647466651882778e-01,1.688940984837468795e+00,-1.994726330576156892e+00,3.244338078971236605e+00
2.571452975734845325e-01,1.543205613388699549e+00,1.966372752066118723e+00,-3.401659651654577399e+00
-6.356962811178969996e-01,1.087842999605969529e+00,2.280607289605770527e-01,-6.889101749110099204e-01
-8.961814136315220114e-02,1.958649074528737932e+00,-1.995976198881586727e+00,3.231331190613674131e+00
1.437001481585001017e-01,1.452001330952106262e-01,-1.989621274740607682e+00,2.997393290878255456e+00
5.692303111797696324e-01,1.533338602055750011e+00,1.822178115029938539e+00,-3.747162046842796634e+00
9.676633153361957618e-02,5.327407832181936254e-01,1.995307127012323711e+00,-3.238510640542602737e+00
-9.625371209081431401e-01,7.371978398871508187e-01,1.271149941681466444e+00,-1.845383856103709475e+00
7.582037882811140106e-01,4.385587704061351122e-01,1.652017649635473928e+00,-4.002146486943926718e+00
-6.518599117158666578e-01,1.578075782923730408e+00,2.416605934690044810e-01,-7.100344704585255240e-01
5.282373850719618291e-01,2.884802040431320158e-01,1.849096734778986173e+00,-3.698116004702332926e+00
5.995475557593299420e-01,1.680033395470555968e+00,-1.996608666427630574e-01,6.429356733562762161e-01
-6.837928761952962731e-01,1.323155296459667785e+00,1.729676162735609868e+00,-2.388644567977763256e+00
7.888036974192637052e-01,1.180464905382294649e-01,-3.853547958881491375e-01,9.088602289965573844e-01
4.467624152579884322e-01,1.621963463200306821e+00,1.894652638912359466e+00,-3.604735891321233510e+00
-9.742808215421779883e-01,1.255511432325958854e+00,-1.225337260068322331e+00,4.485099794956668440e+00
-8.047182099246210640e-01,1.809964639156683042e+00,-1.593656973862611625e+00,4.076793300798533082e+00
-8.519980066300144594e-01,1.497444612817276477e+00,4.764549716610022578e-01,-1.019789828703512979e+00
-6.531092836589251771e-01,1.122241854859549637e+00,1.757263668479166929e+00,-2.429909503895046896e+00
-7.097556146192482984e-01,1.673094361238395500e+00,1.704447987800698616e+00,-2.352441422466296839e+00
-1.558740361442610689e-01,5.561004766024442159e-01,1.222305915956023448e-02,-1.565122434307880950e-01
9.298014574977705449e-01,1.093900123689127257e+00,1.368061475347558620e+00,-4.335465702441396729e+00
9.678882348485982057e-01,5.872336396068202902e-01,-7.486190841737092594e-01,1.316689604743805031e+00
-7.605921627897198611e-01,1.936408782181017418e+00,3.507700238722366581e-01,-8.642247285462227868e-01
-9.149628429074980751e-01,4.523926016840127406e-01,5.964619025437263300e-01,-1.155415832799435494e+00
2.239801640324464715e-01,3.147647934092501210e-02,-1.974593703098885378e+00,2.915696165125444494e+00
9.213269574070310775e-01,6.517096840075924380e-01,-1.388788679818616423e+00,1.970112798154756817e+00
-9.088015779610580935e-01,1.005018793939609356e+00,-1.417228584705663375e+00,4.281995330145307754e+00
-9.846693314694009436e-01,5.672586846015015283e-02,8.255686161735709128e-01,-1.395468057364871894e+00
-5.688933676050660360e-01,1.118496600067814706e+00,-1.822411293876103899e+00,3.746752286731045434e+00
5.623391358147868946e-01,1.748565549902460381e+00,-1.826906703522881426e+00,2.544380787100759544e+00
-9.743334922786535124e-01,1.409464388833340243e+00,7.748905914358905633e-01,-1.343741001399164192e+00
9.113985052757999084e-01,1.245936645956608579e+00,-5.884750741679942720e-01,1.146669724072051366e+00
-9.123187406493385998e-01,1.911923501416502580e+00,1.409480787656764988e+00,-1.992681203368836140e+00
-3.774522021792379722e-01,1.916558667684211681e+00,-1.926029068156093871e+00,3.528636086960857288e+00
4.892188032676839105e-01,1.648532939406457176e+00,1.872161087488621645e+00,-3.652786478933670811e+00
-4.180978526421640917e-01,1.215483694771702039e+00,1.908401995603274282e+00,-2.710242293950491987e+00
-1.536408362840451791e-01,9.755291189954133912e-01,1.988126759796504661e+00,-2.987340843102784138e+00
-7.919269963235338050e-01,2.663222649293461863e-02,3.893842186006116757e-01,-9.139583953077631273e-01
7.381516494466822120e-01,1.212523812453082828e+00,-1.674634821528760309e+00,2.311266196965048536e+00
2.508872705682217430e-01,1.978176150713707449e+00,-3.198368946239971145e-02,2.535967328075142135e-01
-1.158869446330913489e-01,1.636202100048057995e+00,6.737589524496878646e-03,-1.161479143127537861e-01
9.999867614401888316e-01,6.812092877687039305e-01,1.005145575221769505e+00,-4.707243382456131719e+00
-6.465643722798755100e-01,3.040940500888440479e-01,2.371405683231473382e-01,-7.030721747851015335e-01
8.259109987869791558e-01,1.568117228934308161e+00,1.563800516213575520e+00,-4.113408763985163752e+00
-3.819860275373567760e-01,1.487875641263483040e+00,1.924168098760301149e+00,-2.749648319531579954e+00
-8.037813490487026868e-01,1.934093583958646168e+00,-1.594924821234958712e+00,4.075216866285127360e+00
-4.433063499775632965e-01,1.749684723878677683e+00,1.896370169109598436e+00,-2.682308731301239035e+00
-2.334848190369560872e-01,1.111325250544814791e+00,-1.972360447200152134e+00,3.377252679114339351e+00
2.829705942837055788e-01,2.025684939294842835e-01,-1.959128585107714482e+00,2.854702772754393436e+00
7.081904941166482226e-02,9.670013167679201160e-01,1.997489179009189986e+00,-3.212471033912057905e+00
8.394724824621133674e-01,6.273901080446340206e-01,-4.565977997938388544e-01,9.963117250707181904e-01
4.624078196245198225e-01,1.024816964049679591e+00,1.886667360598154541e+00,-3.622301519152989258e+00
8.381035193886572365e-01,6.034031492793063833e-01,-1.545511219672287329e+00,2.147795292521293753e+00
9.623586711136761229e-01,1.723645983951191507e+00,-7.282173880979150304e-01,1.295551442214740279e+00
2.002773246435111953e-01,1.688654027965644344e+00,-1.979739247572351424e+00,2.939951681339618261e+00
-1.930758731727226785e-01,6.309303143341118414e-01,1.881617053755380020e-02,-1.942960445681099768e-01
-6.949855711743451181e-01,1.199162692747989922e+00,-1.719023682405155018e+00,3.909992486948798085e+00
8.937754333825872477e-01,8.603617152781082300e-01,1.448514742992656146e+00,-4.247286114305822480e+00
-9.282252014585867794e-01,1.818185514057126362e+00,1.372018783634866956e+00,-1.951979287756712811e+00
8.978093790351752146e-01,3.747218028526455580e-01,-1.440384285501280281e+00,2.026822980995915291e+00
-6.974281383887788177e-01,1.395456803569918636e+00,2.833452771497544376e-01,-7.718024963074734401e-01
-5.919715645779687757e-02,1.940750655674433167e+00,1.998246310620435562e+00,-3.082360868364677930e+00
5.314902063956050693e-01,3.505510391261803527e-01,1.847064437044524388e+00,-3.701951509712072763e+00
1.501717493203580944e-01,4.039328568484064075e-01,-1.988659924193382000e+00,2.990850663793627184e+00
-2.504271749209431297e-01,1.387446677344455814e+00,3.186456006346127801e-02,-2.531214646489048370e-01
-4.451538558284309222e-01,1.558307849049827887e+00,-1.895454099684110272e+00,3.602938725865195480e+00
